quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,reasoning,current_state,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
"Although It is predicted that the government will estimate the yield In the neighborhood of 7.000.000 bales September 1. a shrinkage of 1,000,000 bales within a month's time, this is viewed with satisfaction, because it is felt that the price of cotton is assured for the next two years by the shortage of production.",prices,improve,up,na,vague,assertive,expert,na,national,False,government estimate yield,shortage ensures price,mixed,/service/ndnp/dlc/batch_dlc_babelfish_ver01/data/sn83045462/00280656987/1921082401/0722.xml,1921-08-24,"evening star (washington, d.c.) 1854-1972",full_page,up,down,CPI,0.0,True,,12.0,default,-8.278928943135577,-28.357105904958978,20.078176961823402,,-15.789473684210513,-2.767227346717295,,,-11.558784676354028,-21.466275659824046,3.9972612390525732,-41.220368744512726,136.9072,0,1,1,1,0,1,1,0,0,1,1,1,1,1
It is futile to hope for the fullest degree of prosperity in the United States until international trade be reestablished.,general_business,improve,na,na,vague,assertive,expert,C. E Mitchell,national,True,if international trade reestablished,trade needed for prosperity,bad,/service/ndnp/dlc/batch_dlc_eucalyptus_ver01/data/sn83045774/00271744304/1921101201/0411.xml,1921-10-12,"the new york herald (new york, n.y.) 1920-1924",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,2.069407094378281,-24.87228306973062,26.941690164108902,,-12.80788177339902,5.199186121225114,,,-6.88311688311688,-15.49793753682969,4.677093573314322,-37.050043898156275,88.54073,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"lower prices for food and other necessities will in due course bring lower wages, and that will help.",prices,worsen,down,down,vague,assertive,expert,Mr. Spycr,national,True,na,price drop leads to wage drop,mixed,/service/ndnp/dlc/batch_dlc_eucalyptus_ver01/data/sn83045774/00271744304/1921101201/0411.xml,1921-10-12,"the new york herald (new york, n.y.) 1920-1924",full_page,down,down,CPI,1.0,True,,12.0,default,2.069407094378281,-24.87228306973062,26.941690164108902,,-12.80788177339902,5.199186121225114,,,-6.88311688311688,-15.49793753682969,4.677093573314322,-37.050043898156275,88.54073,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"""Our business outlook for 1922 is decidedly favorable. ... we have ... a substantial growth in our business for 1922 as above 1921.""",general_business,improve,na,na,12,assertive,expert,na,national,False,na,booked future delivery orders,good,/service/ndnp/in/batch_in_godloveorth_ver01/data/sn87055779/00296021647/1921101801/0114.xml,1921-10-18,"south bend news-times (south bend, ind.) 1913-1938",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,2.069407094378281,-24.87228306973062,26.941690164108902,,-12.80788177339902,5.199186121225114,,,-6.88311688311688,-15.49793753682969,4.677093573314322,-37.050043898156275,88.54073,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"""The recent rise in the price of cotton ... will result in pouring ... money ... will have plenty of money for the purchase of commodities, agricultural machinery, automobiles and everything else...""",prices,improve,up,na,vague,assertive,expert,na,national,False,na,price rise increases wealth,na,/service/ndnp/in/batch_in_godloveorth_ver01/data/sn87055779/00296021647/1921101801/0114.xml,1921-10-18,"south bend news-times (south bend, ind.) 1913-1938",full_page,up,down,CPI,0.0,True,,12.0,default,2.069407094378281,-24.87228306973062,26.941690164108902,,-12.80788177339902,5.199186121225114,,,-6.88311688311688,-15.49793753682969,4.677093573314322,-37.050043898156275,88.54073,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"""There are indications that the price of farm products also advance and this will result in stimulating business throughout the ...""",prices,improve,up,na,vague,hedged,expert,na,national,False,na,price advance stimulates business,na,/service/ndnp/in/batch_in_godloveorth_ver01/data/sn87055779/00296021647/1921101801/0114.xml,1921-10-18,"south bend news-times (south bend, ind.) 1913-1938",full_page,up,down,CPI,0.0,True,,12.0,default,2.069407094378281,-24.87228306973062,26.941690164108902,,-12.80788177339902,5.199186121225114,,,-6.88311688311688,-15.49793753682969,4.677093573314322,-37.050043898156275,88.54073,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"The business outlook is distinct- ly brighter, is the conclusion ofjEver ... business men, but the Durt publication points out that more rapid ... conditions strengthened.",general_business,improve,na,na,vague,assertive,expert,na,national,False,na,more rapid conditions strengthened,na,/service/ndnp/sdhi/batch_sdhi_jamaica_ver01/data/sn95076623/00279523489/1921122201/0585.xml,1921-12-22,"the pioneer-review (philip, haakon county, s.d.) 1920-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"Cheaper and more plentiful money, tlie Secretary said,. probably is the cause of the Improvement In the stock market, and the present out look Indicates that this improvement will continue.",general_business,improve,na,na,vague,assertive,official,Mellon,national,True,na,"cheaper, more plentiful money",good,/service/ndnp/dlc/batch_dlc_yorkie_ver01/data/sn84026749/00280764838/1922022801/0753.xml,1922-02-28,the washington times (washington [d.c.]) 1902-1939,full_page,improve,improve,INDPRO,1.0,True,,12.0,default,7.638745615844847,-1.2725896489734092,8.911335264818256,-11.15993562417004,-10.824742268041225,7.415651358950308,,,25.09335324869305,10.634081902245704,2.7979970042615157,-15.786827551533436,98.03942,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"The holiday trade far exceeded expectations and was practically on a par with that of last year, which was the best ever experienced here. The look here is for a continuation of good business, although some slackening may occur, due to the fact that unemployment has been increasing",general_business,improve,na,up,vague,assertive,expert,na,national,True,na,unemployment increasing,bad,/service/ndnp/gu/batch_gu_hydrus_ver01/data/sn89053713/00393343813/1921123101/0941.xml,1921-12-31,"atlanta tri-weekly journal (atlanta, ga.) 1920-19??",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
Hardware sales still are below normal but are expected to improve as the season 'advances.,general_business,improve,na,na,vague,hedged,journalist,na,national,False,season advances,seasonal demand increase,bad,/service/ndnp/dlc/batch_dlc_babelfish_ver01/data/sn83045462/00280656951/1921060201/0062.xml,1921-06-02,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-22.526934378060723,-27.318669959225872,4.791735581165149,,-10.837438423645317,-7.2530138376611895,,,-4.155124653739612,-24.536532170119955,5.399130265329661,-39.24495171202809,104.8352,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"prices next fall considerably lower, as it is predicted by dealers who are in a positional know-that prices next fall considerably lower, as it ispredicted by dealers who are in a positional know-that prices next fall considerably lower, as it is anticipated the general reduction of wage will be effected.",prices,worsen,down,na,vague,hedged,layperson,na,national,False,na,general wage reduction,mixed,/service/ndnp/dlc/batch_dlc_babelfish_ver01/data/sn83045462/00280656951/1921060201/0062.xml,1921-06-02,"evening star (washington, d.c.) 1854-1972",full_page,down,down,CPI,1.0,True,,12.0,default,-22.526934378060723,-27.318669959225872,4.791735581165149,,-10.837438423645317,-7.2530138376611895,,,-4.155124653739612,-24.536532170119955,5.399130265329661,-39.24495171202809,104.8352,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"""The business outlook for the comiug y:ar is encouraging.",general_business,improve,na,na,12,assertive,expert,H. vH. Franklin,national,True,na,na,na,/service/ndnp/wvu/batch_wvu_rollins_ver01/data/sn86072054/00415660558/1922011401/0135.xml,1922-01-14,"the west virginian (fairmont, w. va.) 1914-1974",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,7.58611858112435,-6.586759767840063,14.172878348964414,-10.871555183743737,-12.121212121212132,8.731381612737547,,,17.49271137026239,7.826086956521731,3.085623619165481,-23.890462700661008,100.3339,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Bach month should see a gain In general conditions.,general_business,improve,na,na,vague,hedged,expert,H. vH. Franklin,national,True,na,na,na,/service/ndnp/wvu/batch_wvu_rollins_ver01/data/sn86072054/00415660558/1922011401/0135.xml,1922-01-14,"the west virginian (fairmont, w. va.) 1914-1974",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,7.58611858112435,-6.586759767840063,14.172878348964414,-10.871555183743737,-12.121212121212132,8.731381612737547,,,17.49271137026239,7.826086956521731,3.085623619165481,-23.890462700661008,100.3339,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Further relaxation of money .rates, promise of early improvement in the Indus* trial situation",markets,improve,na,na,vague,assertive,journalist,na,national,False,na,na,na,/service/ndnp/wvu/batch_wvu_rollins_ver01/data/sn86072054/00415660558/1922011401/0135.xml,1922-01-14,"the west virginian (fairmont, w. va.) 1914-1974",full_page,improve,improve,STOCK,1.0,True,,12.0,default,7.58611858112435,-6.586759767840063,14.172878348964414,-10.871555183743737,-12.121212121212132,8.731381612737547,,,17.49271137026239,7.826086956521731,3.085623619165481,-23.890462700661008,100.3339,0,1,1,1,1,1,1,0,0,1,1,1,1,1
I think that the year 1922 will prove to be a better one than any the market has had in recent years.,general_business,improve,up,na,vague,assertive,expert,Robert F. Dowling,national,True,na,trend in general business,mixed,/service/ndnp/dlc/batch_dlc_gottfried_ver01/data/sn83030214/00206532713/1921121101/0340.xml,1921-12-11,new-york tribune (new york [n.y.]) 1866-1924,full_page,improve,improve,INDPRO,1.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
I believe the country is entering on a period of lower interest rates which will naturally help real estate as well as other investments.,prices,improve,up,na,vague,assertive,expert,Robert F. Dowling,national,True,na,lower interest rates,bad,/service/ndnp/dlc/batch_dlc_gottfried_ver01/data/sn83030214/00206532713/1921121101/0340.xml,1921-12-11,new-york tribune (new york [n.y.]) 1866-1924,full_page,up,down,CPI,0.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"If gold continues to flow into this country during the next three months as it has during the last three months, we may find the Federal Reserve System holding 100 per cent gold reserves against both deposits and notes combined.",other,improve,up,na,6,hedged,expert,Robert F. Dowling,national,True,gold continues to flow,gold inflow continues,good,/service/ndnp/dlc/batch_dlc_gottfried_ver01/data/sn83030214/00206532713/1921121101/0340.xml,1921-12-11,new-york tribune (new york [n.y.]) 1866-1924,full_page,improve,improve,INDPRO,1.0,True,,6.0,stated,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"I think that the year 1922 will be a surprise to most people. ... business will be good from the very start of the year, and will grow stronger as the year progresses.",general_business,improve,up,na,vague,assertive,expert,Robert F. Dowling,national,True,na,na,mixed,/service/ndnp/dlc/batch_dlc_gottfried_ver01/data/sn83030214/00206532713/1921121101/0340.xml,1921-12-11,new-york tribune (new york [n.y.]) 1866-1924,full_page,improve,improve,INDPRO,1.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"The general condition of the real estate market is reflected in the following figures, but in this connection I would call attention to the fact that the first six months of 1921 were considerably poorer than the first six months of 1920. Since August 1st, gain for 1921 over 1920 has been quite marked, and the improvement toward 1922 is definite and certain.",general_business,improve,up,na,vague,assertive,journalist,na,national,False,na,na,bad,/service/ndnp/dlc/batch_dlc_gottfried_ver01/data/sn83030214/00206532713/1921121101/0340.xml,1921-12-11,new-york tribune (new york [n.y.]) 1866-1924,full_page,improve,improve,INDPRO,1.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"""More than ever this year will automobiles be given as Yulctide gifts,"" says Guy L. Smith.",general_business,improve,na,na,12,assertive,layperson,Guy L. Smith,national,True,na,na,na,/service/ndnp/nbu/batch_nbu_easternredbud_ver01/data/sn99021999/00279551230/1921121101/0641.xml,1921-12-11,omaha daily bee (omaha [neb.]) 187?-1922,full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"""We are making extra preparations for the Christmas buyers and expect to play Santa Clause in about every section of town.""",general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,na,na,/service/ndnp/nbu/batch_nbu_easternredbud_ver01/data/sn99021999/00279551230/1921121101/0641.xml,1921-12-11,omaha daily bee (omaha [neb.]) 187?-1922,full_page,improve,improve,INDPRO,1.0,True,,12.0,default,12.05488832701222,-13.18764283382305,25.24253116083527,,-12.060301507537682,5.430467253394021,,,15.317919075144502,10.526315789473676,5.530055344713125,-24.645892351274796,98.10078,0,1,1,1,0,1,1,0,0,1,1,1,1,1
"The freight rate on tin plate from New York, Pittsburgh and Cincinnati to Pacific coast points will be reduced to $1.20 a ton as soon as the rates can be published and put into effect.",prices,improve,down,na,vague,assertive,reporter,na,national,False,rates can be published,rate reduction policy,na,/service/ndnp/dlc/batch_dlc_cylon_ver01/data/sn83045462/00280657037/1921112301/0166.xml,1921-11-23,"evening star (washington, d.c.) 1854-1972",full_page,down,down,CPI,1.0,True,,6.0,inferred_short,5.673198482932991,-21.578515304327432,27.25171378726042,,-12.5,3.7568306010928882,,,-1.303780964797914,-4.539722572509451,5.125891978231123,-32.168458781362,75.06522,0,1,1,1,0,1,1,0,0,1,1,1,1,1
Buying of arsenic by Insecticide makers Is unsuatly heavy In ihe belief that farmers next year will be In a position to buy heavily.,general_business,improve,na,na,12,hedged,reporter,na,national,False,na,farmers' future purchasing power,mixed,/service/ndnp/dlc/batch_dlc_cylon_ver01/data/sn83045462/00280657037/1921112301/0166.xml,1921-11-23,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,5.673198482932991,-21.578515304327432,27.25171378726042,,-12.5,3.7568306010928882,,,-1.303780964797914,-4.539722572509451,5.125891978231123,-32.168458781362,75.06522,0,1,1,1,0,1,1,0,0,1,1,1,1,1
Tremendous De fics Expected in Next Two Years.,general_business,worsen,na,na,vague,hedged,journalist,na,national,False,na,na,mixed,/service/ndnp/vtu/batch_vtu_iceberg_ver01/data/sn86071593/00415628572/1922012501/0171.xml,1922-01-25,"the brattleboro daily reformer (brattleboro, vt.) 1913-1955",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,7.58611858112435,-6.586759767840063,14.172878348964414,-10.871555183743737,-12.121212121212132,8.731381612737547,,,17.49271137026239,7.826086956521731,3.085623619165481,-23.890462700661008,100.3339,0,1,1,1,1,1,1,0,0,1,1,1,1,1
