quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
Bankers Predict 1921 Will See Country Placed Upon Sound Basis Again.,general_business,improve,na,na,12,assertive,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_yorkie_ver01/data/sn84026749/00280764747/1920123101/0560.xml,1920-12-31,the washington times (washington [d.c.]) 1902-1939,full_page,improve,flat,INDPRO,0.0,True,,12.0,stated,-6.185034169873086,-4.713019132057862,-1.4720150378152246,,9.944751381215454,-13.885638080722863,,,-21.264994547437293,-31.758034026465026,3.9777677786519057,-36.61106233538191,81.08698,1,1,1,1,0,1,1,0,0,1,1,1,1,1
That credit will be moe flexible I. 1921.,markets,improve,na,na,12,assertive,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_yorkie_ver01/data/sn84026749/00280764747/1920123101/0560.xml,1920-12-31,the washington times (washington [d.c.]) 1902-1939,full_page,improve,improve,STOCK,1.0,True,,12.0,stated,-6.185034169873086,-4.713019132057862,-1.4720150378152246,,9.944751381215454,-13.885638080722863,,,-21.264994547437293,-31.758034026465026,3.9777677786519057,-36.61106233538191,81.08698,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"tho-y i,blieve there i reasonable assurance of a return to normal busines 'conditions, stabilized r ices, easier money, and larger ibupiness opportunities.",general_business,improve,stable,na,vague,hedged,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_yorkie_ver01/data/sn84026749/00280764747/1920123101/0560.xml,1920-12-31,the washington times (washington [d.c.]) 1902-1939,full_page,improve,flat,INDPRO,0.0,True,,12.0,default,-6.185034169873086,-4.713019132057862,-1.4720150378152246,,9.944751381215454,-13.885638080722863,,,-21.264994547437293,-31.758034026465026,3.9777677786519057,-36.61106233538191,81.08698,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"New bond proposals this year will exceed $2004)00,000.",markets,improve,na,na,6,assertive,journalist,Munroe Roberts,national,False,na,/service/ndnp/dlc/batch_dlc_melville_ver02/data/sn84026749/00222254048/1923102201/0104.xml,1923-10-22,the washington times (washington [d.c.]) 1902-1939,full_page,improve,flat,STOCK,0.0,True,,6.0,stated,3.1964864085737115,22.16155452063594,-18.965068112062227,24.120131833458583,3.012048192771084,0.5593803786574956,,,-12.3321730482347,-11.629072681704256,2.253639073643256,-15.15880654475457,90.60307,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"The freight bill of American shippers will be more than half a billion dollars less this year than it was last year because of the 10 per cent rate reduction ordered by the Interstate Commerce Commission July 1, 1923, according to an estimate made today by the commission in its annual report to Congress.",prices,improve,down,na,6,assertive,official,na,national,True,na,/service/ndnp/dlc/batch_dlc_melville_ver02/data/sn84026749/0022225405A/1923120601/0415.xml,1923-12-06,the washington times (washington [d.c.]) 1902-1939,full_page,down,down,CPI,1.0,True,,6.0,stated,-4.761828207642715,6.796344035622212,-11.558172243264927,19.86537602350151,3.592814371257494,1.1409134393934197,,,1.6747703943814125,-2.9896907216494903,3.004738999319741,-9.432146294513966,89.01038,1,1,1,1,1,1,1,0,0,1,1,1,1,1
This should ease the burden that productive enterprise and business is now forced to carry.,general_business,improve,na,na,vague,hedged,official,Arthur Capper,national,True,reduction of war taxes,/service/ndnp/dlc/batch_dlc_melville_ver02/data/sn84026749/0022225405A/1923122101/0796.xml,1923-12-21,the washington times (washington [d.c.]) 1902-1939,full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-4.761828207642715,6.796344035622212,-11.558172243264927,19.86537602350151,3.592814371257494,1.1409134393934197,,,1.6747703943814125,-2.9896907216494903,3.004738999319741,-9.432146294513966,89.01038,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"The 1927 business horizon remains bright, especially from the standpoint of the automotive industry, it was declared last week by A. R. Glancy, president and general manager of the Oakland Motor Car Company, upon his return from an extended trip throughout the United States.",general_business,improve,na,na,vague,assertive,expert,A. R. Glancy,national,True,na,/service/ndnp/dlc/batch_dlc_pakula_ver02/data/sn84026749/00222254401/1927040601/0373.xml,1927-04-06,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,6.0,inferred_short,1.214836643562732,4.602451947729085,-3.387615304166353,8.683024951948346,-2.7932960893854752,2.7932960893854752,,,7.432874918140159,16.72002845962291,3.19352525389552,0.0,69.78757,1,1,1,1,1,1,1,0,0,1,1,1,1,1
I am confident the billions of dollars that will be spent wisely in building throughout the nation will stimulate our future prex.-perity.,general_business,improve,na,na,vague,assertive,expert,Frederick Haynes,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254668/1929121801/1211.xml,1929-12-18,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,0.3517535371498742,7.546455898427646,-7.194702361277772,9.808805615174867,0.5813953488372176,4.152332461813696,,,-21.88339390109022,-11.286560200968955,12.754925686210274,-31.778667034635028,102.3269,1,1,1,1,1,1,1,0,0,1,1,1,1,1
Better roads win tend toward increasing our prosperity,general_business,improve,na,na,vague,hedged,expert,Frederick Haynes,national,True,better roads,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254668/1929121801/1211.xml,1929-12-18,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,0.3517535371498742,7.546455898427646,-7.194702361277772,9.808805615174867,0.5813953488372176,4.152332461813696,,,-21.88339390109022,-11.286560200968955,12.754925686210274,-31.778667034635028,102.3269,1,1,1,1,1,1,1,0,0,1,1,1,1,1
we have every reason to believe that 1930 will be a good year for business.,general_business,improve,na,na,12,hedged,expert,W. B. Sawyer,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254668/1929121801/1211.xml,1929-12-18,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,stated,0.3517535371498742,7.546455898427646,-7.194702361277772,9.808805615174867,0.5813953488372176,4.152332461813696,,,-21.88339390109022,-11.286560200968955,12.754925686210274,-31.778667034635028,102.3269,1,1,1,1,1,1,1,0,0,1,1,1,1,1
there is no reason to fear a depression.,general_business,improve,na,na,vague,assertive,expert,W. B. Sawyer,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254668/1929121801/1211.xml,1929-12-18,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,0.3517535371498742,7.546455898427646,-7.194702361277772,9.808805615174867,0.5813953488372176,4.152332461813696,,,-21.88339390109022,-11.286560200968955,12.754925686210274,-31.778667034635028,102.3269,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"After the turn of the year, seasonal factors should tend further to ease in- tgrest rates, and lay the eco- nomic setting for a further ad vance in high-grade bond prices.",markets,improve,up,na,6,hedged,journalist,Merryle S. Rukeyser,national,False,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254668/1929122601/1388.xml,1929-12-26,the washington times (washington [d.c.]) 1902-1939,full_page,improve,flat,STOCK,0.0,True,,6.0,stated,0.3517535371498742,7.546455898427646,-7.194702361277772,9.808805615174867,0.5813953488372176,4.152332461813696,,,-21.88339390109022,-11.286560200968955,12.754925686210274,-31.778667034635028,102.3269,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Now, viewing the situation from a better per spective, they forecast a recov ery of business next spring, ""with further improvement in the fall, so that 1930, as a whole, should prove at least a fairly good year.’*",general_business,improve,na,na,12,hedged,expert,Harvard Economic Society,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254668/1929122601/1388.xml,1929-12-26,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,stated,0.3517535371498742,7.546455898427646,-7.194702361277772,9.808805615174867,0.5813953488372176,4.152332461813696,,,-21.88339390109022,-11.286560200968955,12.754925686210274,-31.778667034635028,102.3269,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Lamont Sees Nothing
Disturbing to Business",general_business,improve,na,na,vague,assertive,journalist,R. P. Lamont,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/0022225467A/1930021101/0885.xml,1930-02-11,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-10.996822317793743,-5.818962606852039,-5.177859710941704,-0.5091262960936793,0.5847953216374144,0.5847953216374144,,,-25.54642906863428,-13.46278317152104,12.469230371941462,-26.203946460604396,105.8541,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"there is nothing disturbing in
the country’s business outlook",general_business,improve,na,na,vague,assertive,official,R. P. Lamont,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/0022225467A/1930021101/0885.xml,1930-02-11,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-10.996822317793743,-5.818962606852039,-5.177859710941704,-0.5091262960936793,0.5847953216374144,0.5847953216374144,,,-25.54642906863428,-13.46278317152104,12.469230371941462,-26.203946460604396,105.8541,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"“I think it will come out all right,” Edison replied optimistically.",general_business,improve,na,na,vague,hedged,expert,Thomas A. Edison,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254681/1930021901/0070.xml,1930-02-19,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-10.996822317793743,-5.818962606852039,-5.177859710941704,-0.5091262960936793,0.5847953216374144,0.5847953216374144,,,-25.54642906863428,-13.46278317152104,12.469230371941462,-26.203946460604396,105.8541,1,1,1,1,1,1,1,0,0,1,1,1,1,1
The trade revival is slow but sure.,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254681/1930032501/0893.xml,1930-03-25,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-12.203534921194423,-7.169098072622732,-5.0344368485716915,-0.612282391710529,0.0,-2.312138728323691,,,-23.209603974058236,-9.907722195240414,12.357422321297319,-23.209603974058236,87.97424,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Bankers agree with him, that ttfe year 1930 as a whole is quite likely to balance 1929, and, what is more to the point, to go out with flying colors in contrast to last year’s collapse.",general_business,improve,na,na,vague,hedged,expert,Julius Barnes,national,True,na,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254681/1930032501/0893.xml,1930-03-25,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-12.203534921194423,-7.169098072622732,-5.0344368485716915,-0.612282391710529,0.0,-2.312138728323691,,,-23.209603974058236,-9.907722195240414,12.357422321297319,-23.209603974058236,87.97424,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"The bulls therefore argue that, with money plentiful and confidence high, United States Steel will lead another advance in the stock market as it did last year, and the year before and the one before that.",markets,improve,na,na,vague,assertive,unclear,na,national,True,money plentiful and confidence high,/service/ndnp/dlc/batch_dlc_adamsmorgan_ver01/data/sn84026749/00222254681/1930032501/0893.xml,1930-03-25,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,STOCK,0.0,True,,12.0,default,-12.203534921194423,-7.169098072622732,-5.0344368485716915,-0.612282391710529,0.0,-2.312138728323691,,,-23.209603974058236,-9.907722195240414,12.357422321297319,-23.209603974058236,87.97424,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"American foreign trade in 1930 will not reach the nearly $lO 000,000,000 figure of last year, but the present situation is not devoid of encouraging features.",general_business,worsen,na,na,12,assertive,official,Julius Klein,national,True,na,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254693/1930040301/0129.xml,1930-04-03,the washington times (washington [d.c.]) 1902-1939,full_page,worsen,worsen,INDPRO,1.0,True,,12.0,stated,-11.643434908683927,-7.19361992038259,-4.449814988301338,-1.0982114962270686,-0.5847953216374352,-2.883412770848122,,,-2.058319039451115,-7.664941785252261,12.46059026331931,-21.208776045260112,76.33883,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"In the settlement of the reparations problem through the Young plan, and the anticipated recovery of business in United States. Klein sees hope of improvement in export and import trade from the declines noticed in the first three months of the year.",general_business,improve,na,na,vague,hedged,official,Julius Klein,national,True,settlement of reparations and US business recovery,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254693/1930040301/0129.xml,1930-04-03,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-11.643434908683927,-7.19361992038259,-4.449814988301338,-1.0982114962270686,-0.5847953216374352,-2.883412770848122,,,-2.058319039451115,-7.664941785252261,12.46059026331931,-21.208776045260112,76.33883,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"It is time to look for a rally in the better grade of industrial stocks, a list of which is given in the next paragraph.",markets,improve,up,na,vague,hedged,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254693/1930050301/0880.xml,1930-05-03,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,STOCK,0.0,True,,12.0,default,-12.41388141887566,-8.960707059951023,-3.4531743589246364,-2.6717602757718004,-0.5882352941176554,-4.0360421625297676,,,16.87116564417178,-14.037066881547142,10.29798813295658,-26.39712984683318,70.68055,1,1,1,1,1,1,1,0,0,1,1,1,1,1
We may expect further weakness in due course.,markets,worsen,down,na,vague,hedged,expert,Lewis Haney,national,True,na,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254711/1930070101/0351.xml,1930-07-01,the washington times (washington [d.c.]) 1902-1939,full_page,worsen,worsen,STOCK,1.0,True,,12.0,default,-8.487954613972096,-14.187687128153067,5.699732514180971,-4.971309016506927,-0.5882352941176554,-4.0360421625297676,,,-10.111480539800507,-32.69878459510909,5.802282128587687,-36.58065406375052,71.31686,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"It is not likely that this bear market will end until the col lateral loan situation has been greatly liquidated, and until there is something more than talk about “easy money” and “short ages in the making” to indicate business recovery.",markets,worsen,down,na,vague,hedged,expert,Lewis Haney,national,True,liquidation of collateral loans,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254711/1930070101/0351.xml,1930-07-01,the washington times (washington [d.c.]) 1902-1939,full_page,worsen,worsen,STOCK,1.0,True,,12.0,default,-8.487954613972096,-14.187687128153067,5.699732514180971,-4.971309016506927,-0.5882352941176554,-4.0360421625297676,,,-10.111480539800507,-32.69878459510909,5.802282128587687,-36.58065406375052,71.31686,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Present trade depression, I believe has reached its lowest point, and I look for a gradual improvement in industry during the latter part of the year.",general_business,improve,na,na,6,hedged,expert,J. M. Kurn,national,True,na,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254711/1930070701/0459.xml,1930-07-07,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,6.0,stated,-8.487954613972096,-14.187687128153067,5.699732514180971,-4.971309016506927,-0.5882352941176554,-4.0360421625297676,,,-10.111480539800507,-32.69878459510909,5.802282128587687,-36.58065406375052,71.31686,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"One of the encouraging signs pointing to the beginning of a business revival is the extreme pessimism that pervades the business world at the present time, according to the Alexander Hamilton Institute.",general_business,improve,na,na,vague,hedged,expert,Alexander Hamilton Institute,national,True,na,/service/ndnp/dlc/batch_dlc_brookland_ver01/data/sn84026749/00222254711/1930070701/0459.xml,1930-07-07,the washington times (washington [d.c.]) 1902-1939,full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-8.487954613972096,-14.187687128153067,5.699732514180971,-4.971309016506927,-0.5882352941176554,-4.0360421625297676,,,-10.111480539800507,-32.69878459510909,5.802282128587687,-36.58065406375052,71.31686,1,1,1,1,1,1,1,0,0,1,1,1,1,1
